DateRcv,SiteNo,ArtNo,ReceiveVamt,ReceiveQty,,,,,
8/8/2022,2,8,786.6,21,,,,,
8/8/2022,4,0,319.9116,14,,,,,
8/8/2022,4,0,319.9116,14,,,,,
8/8/2022,4,8,786.6,21,,,,,
8/8/2022,4,5,867.9832,16,,,,,
8/8/2022,4,9,345,12,,,,,
8/8/2022,4,3,246.1,23,,,,,
8/8/2022,4,7,403.63505,15,,,,,
8/8/2022,4,2,874,23,,,,,
8/8/2022,0,5,433.9916,8,,,,,
8/8/2022,0,0,300.9366,14,,,,,
8/8/2022,0,3,246.1,23,,,,,
8/8/2022,0,6,510.6,14,,,,,
8/8/2022,3,7,403.65,15,,,,,
8/8/2022,3,3,246.1,23,,,,,
8/8/2022,3,3,246.1,23,,,,,
8/8/2022,3,6,765.9,21,,,,,
8/8/2022,3,9,345,12,,,,,
8/8/2022,3,0,638.1672,28,,,,,
9/8/2022,2,3,492.2,46,,,,,
9/8/2022,2,2,1748,46,,,,,
9/8/2022,2,7,807.3,30,,,,,
9/8/2022,2,6,765.9,21,,,,,
9/8/2022,2,6,3574.2,97,,,,,
9/8/2022,2,9,345,12,,,,,
9/8/2022,3,4,858.1875,35,,,,,
9/8/2022,3,3,246.1,23,,,,,
9/8/2022,3,7,520.63375,15,,,,,
9/8/2022,3,2,874,23,,,,,
9/8/2022,4,4,429.09375,17,,,,,
9/8/2022,4,3,246.1,23,,,,,
9/8/2022,4,7,520.63375,15,,,,,
9/8/2022,4,6,4340.1,117,,,,,
9/8/2022,4,0,639.4368,28,,,,,
9/8/2022,1,2,874,23,,,,,
9/8/2022,1,6,1276.5,35,,,,,
9/8/2022,1,3,246.1,23,,,,,
9/8/2022,1,0,639.4368,28,,,,,
9/8/2022,0,3,246.1,23,,,,,
9/8/2022,0,6,510.6,14,,,,,
10/8/2022,3,0,1622.604,69,,,,,
10/8/2022,3,6,510.6,14,,,,,
10/8/2022,1,3,246.1,23,,,,,
10/8/2022,1,6,1276.5,35,,,,,
10/8/2022,3,5,422.26275,8,,,,,
10/8/2022,3,2,874,23,,,,,
10/8/2022,3,4,907.488,35,,,,,
10/8/2022,3,9,1035,35,,,,,
10/8/2022,3,7,2693.8405,75,,,,,
10/8/2022,2,7,3761.7489,105,,,,,
10/8/2022,2,3,492.2,46,,,,,
10/8/2022,2,6,765.9,21,,,,,
10/8/2022,0,8,786.6,21,,,,,
10/8/2022,4,3,492.2,46,,,,,
10/8/2022,2,4,855.0135,35,,,,,
10/8/2022,2,2,1748,46,,,,,
10/8/2022,4,7,1616.3043,45,,,,,
10/8/2022,0,3,246.1,23,,,,,
10/8/2022,0,9,345,12,,,,,
10/8/2022,4,9,345,12,,,,,
10/8/2022,4,6,2553,69,,,,,
10/8/2022,0,4,440.634,17,,,,,
10/8/2022,0,6,510.6,14,,,,,
11/8/2022,4,0,978.3648,41,,,,,
11/8/2022,4,9,345,12,,,,,
11/8/2022,4,5,423.4139,8,,,,,
11/8/2022,4,8,786.6,21,,,,,
11/8/2022,2,5,422.26275,8,,,,,
11/8/2022,2,2,874,23,,,,,
11/8/2022,2,9,345,12,,,,,
11/8/2022,2,6,255.3,7,,,,,
11/8/2022,0,9,345,12,,,,,
11/8/2022,0,8,786.6,21,,,,,
11/8/2022,0,0,973.107,41,,,,,
11/8/2022,0,4,458.712,17,,,,,
11/8/2022,0,2,874,23,,,,,
11/8/2022,0,7,1089.0477,30,,,,,
11/8/2022,0,3,246.1,23,,,,,
11/8/2022,1,4,920.4255,35,,,,,
11/8/2022,1,0,637.836,28,,,,,
11/8/2022,1,9,345,12,,,,,
11/8/2022,3,0,1304.4864,55,,,,,
11/8/2022,3,6,1531.8,41,,,,,
11/8/2022,3,7,2044.9806,60,,,,,
11/8/2022,3,9,690,23,,,,,
11/8/2022,3,5,423.4139,8,,,,,
12/8/2022,3,5,848.8725,16,,,,,
12/8/2022,3,7,1503.77565,45,,,,,
12/8/2022,3,2,874,23,,,,,
12/8/2022,1,4,920.7015,35,,,,,
12/8/2022,0,5,424.54895,8,,,,,
12/8/2022,0,7,1019.9787,30,,,,,
12/8/2022,1,0,336.0576,14,,,,,
12/8/2022,1,8,786.6,21,,,,,
12/8/2022,0,2,874,23,,,,,
12/8/2022,4,9,690,23,,,,,
12/8/2022,3,0,1008.1728,41,,,,,
12/8/2022,3,6,1531.8,41,,,,,
12/8/2022,3,9,345,12,,,,,
12/8/2022,2,2,1748,46,,,,,
12/8/2022,2,3,246.1,23,,,,,
12/8/2022,2,5,423.4139,8,,,,,
12/8/2022,2,9,345,12,,,,,
12/8/2022,2,4,966,48,,,,,
12/8/2022,0,9,345,12,,,,,
12/8/2022,0,8,786.6,21,,,,,
12/8/2022,0,4,459.5055,17,,,,,
12/8/2022,0,3,246.1,23,,,,,
12/8/2022,0,0,670.68,28,,,,,
12/8/2022,1,9,345,12,,,,,
12/8/2022,1,9,345,12,,,,,
12/8/2022,1,5,424.43625,8,,,,,
12/8/2022,2,0,1290.2448,55,,,,,
12/8/2022,2,0,967.6836,41,,,,,
12/8/2022,2,7,2450.006,75,,,,,
12/8/2022,4,5,424.43625,8,,,,,
12/8/2022,4,0,1008.1728,41,,,,,
12/8/2022,4,8,786.6,21,,,,,
12/8/2022,4,7,1503.77565,45,,,,,
12/8/2022,4,4,462.1965,17,,,,,
15/5/2023,0,3,246.1,23,,,,,
15/5/2023,4,8,1907.091,41,,,,,
13/8/2022,4,2,874,23,,,,,
13/8/2022,4,5,424.19475,8,,,,,
13/8/2022,1,5,424.19475,8,,,,,
13/8/2022,4,0,680.6436,28,,,,,
13/8/2022,4,0,680.6436,28,,,,,
13/8/2022,1,0,340.3218,14,,,,,
13/8/2022,1,0,680.6436,28,,,,,
13/8/2022,1,4,922.875,35,,,,,
13/8/2022,3,4,922.875,35,,,,,
13/8/2022,3,4,922.875,35,,,,,
13/8/2022,3,6,765.9,21,,,,,
13/8/2022,3,9,690,23,,,,,
13/8/2022,3,0,1020.9654,41,,,,,
13/8/2022,3,7,1564.368,45,,,,,
13/8/2022,3,3,246.1,23,,,,,
13/8/2022,0,5,848.3895,16,,,,,
13/8/2022,0,7,532.7283,15,,,,,
13/8/2022,0,0,340.2804,14,,,,,
13/8/2022,2,0,667.8096,28,,,,,
13/8/2022,2,9,345,12,,,,,
13/8/2022,2,7,2005.0342,60,,,,,
13/8/2022,2,5,424.19475,8,,,,,
15/5/2023,3,3,246.1,23,,,,,
15/5/2023,3,4,988.8735,35,,,,,
15/5/2023,3,6,848.7,21,,,,,
14/8/2022,0,7,528.4526,15,,,,,
14/8/2022,0,2,874,23,,,,,
14/8/2022,0,9,345,12,,,,,
14/8/2022,2,0,1011.1122,41,,,,,
14/8/2022,2,2,874,23,,,,,
14/8/2022,2,7,2054.3692,60,,,,,
14/8/2022,0,8,786.6,21,,,,,
14/8/2022,0,0,677.9388,28,,,,,
14/8/2022,0,6,510.6,14,,,,,
14/8/2022,0,4,460.93725,17,,,,,
14/8/2022,4,8,786.6,21,,,,,
14/8/2022,4,9,345,12,,,,,
14/8/2022,4,4,461.48925,17,,,,,
14/8/2022,1,4,459.333,17,,,,,
14/8/2022,1,0,337.9344,14,,,,,
14/8/2022,1,9,345,12,,,,,
14/8/2022,3,9,345,12,,,,,
14/8/2022,3,0,665.3808,28,,,,,
14/8/2022,3,6,1531.8,41,,,,,
14/8/2022,3,7,1034.1812,30,,,,,
15/8/2022,3,9,345,12,,,,,
15/8/2022,3,6,1021.2,28,,,,,
15/8/2022,4,5,1279.95,24,,,,,
15/8/2022,4,0,678.7668,28,,,,,
15/8/2022,4,9,345,12,,,,,
15/8/2022,4,6,255.3,7,,,,,
15/8/2022,2,4,1380,69,,,,,
15/8/2022,2,7,1551.2718,45,,,,,
15/8/2022,2,4,1368.83925,52,,,,,
15/8/2022,2,2,874,23,,,,,
15/8/2022,0,0,332.6904,14,,,,,
15/8/2022,0,6,255.3,7,,,,,
15/8/2022,2,9,345,12,,,,,
15/8/2022,2,0,332.6904,14,,,,,
15/8/2022,2,0,998.0712,41,,,,,
15/8/2022,1,0,332.6904,14,,,,,
16/8/2022,2,0,682.1064,28,,,,,
16/8/2022,2,6,510.6,14,,,,,
16/8/2022,3,4,927.705,35,,,,,
16/8/2022,3,7,1390.35,45,,,,,
16/8/2022,3,0,1025.5608,41,,,,,
16/8/2022,1,4,927.705,35,,,,,
16/8/2022,1,6,255.3,7,,,,,
16/8/2022,0,9,345,12,,,,,
16/8/2022,0,4,464.87025,17,,,,,
15/5/2023,3,0,233.9652,14,,,,,
15/5/2023,3,2,805,23,,,,,
15/5/2023,3,5,724.0492,16,,,,,
17/8/2022,4,9,345,12,,,,,
17/8/2022,4,7,557.53035,15,,,,,
17/8/2022,1,4,462.5415,17,,,,,
17/8/2022,1,0,1000.017,41,,,,,
17/8/2022,1,9,345,12,,,,,
17/8/2022,0,4,462.5415,17,,,,,
17/8/2022,0,0,333.339,14,,,,,
17/8/2022,0,7,545.9441,15,,,,,
17/8/2022,2,6,255.3,7,,,,,
17/8/2022,3,9,345,12,,,,,
17/8/2022,3,6,255.3,7,,,,,
17/8/2022,3,4,928.395,35,,,,,
17/8/2022,3,4,464.1975,17,,,,,
17/8/2022,3,5,411.84605,8,,,,,
17/8/2022,3,7,2787.65175,75,,,,,
18/8/2022,1,7,563.62995,15,,,,,
18/8/2022,1,4,464.5425,17,,,,,
18/8/2022,1,0,342.6126,14,,,,,
18/8/2022,1,0,1027.8378,41,,,,,
18/8/2022,1,3,246.1,23,,,,,
18/8/2022,1,9,690,23,,,,,
18/8/2022,3,9,690,23,,,,,
18/8/2022,4,2,874,23,,,,,
18/8/2022,4,7,1691.2935,45,,,,,
18/8/2022,4,5,412.10365,8,,,,,
18/8/2022,4,7,1691.2935,45,,,,,
18/8/2022,4,5,412.10365,8,,,,,
18/8/2022,4,7,1127.529,30,,,,,
18/8/2022,4,8,786.6,21,,,,,
18/8/2022,4,4,464.87025,17,,,,,
18/8/2022,4,9,345,12,,,,,
18/8/2022,4,0,686.6328,28,,,,,
18/8/2022,3,5,412.10365,8,,,,,
18/8/2022,3,0,1029.9492,41,,,,,
18/8/2022,3,2,874,23,,,,,
18/8/2022,3,6,1787.1,48,,,,,
18/8/2022,0,4,464.8185,17,,,,,
18/8/2022,3,7,2255.058,60,,,,,
18/8/2022,0,6,255.3,7,,,,,
18/8/2022,0,7,1141.582,30,,,,,
18/8/2022,0,9,345,12,,,,,
18/8/2022,2,7,2283.164,60,,,,,
18/8/2022,2,5,412.10365,8,,,,,
18/8/2022,2,0,1380.552,55,,,,,
18/8/2022,2,9,345,12,,,,,
18/8/2022,2,6,2553,69,,,,,
19/8/2022,3,6,765.9,21,,,,,
19/8/2022,3,4,462.8175,17,,,,,
19/8/2022,3,7,1684.70055,45,,,,,
19/8/2022,1,4,927.705,35,,,,,
19/8/2022,1,0,674.268,28,,,,,
19/8/2022,1,9,345,12,,,,,
19/8/2022,2,6,3829.5,104,,,,,
19/8/2022,2,5,412.10365,8,,,,,
19/8/2022,2,9,345,12,,,,,
19/8/2022,2,0,1008.1728,41,,,,,
19/8/2022,2,7,2261.935,60,,,,,
19/8/2022,2,2,1748,46,,,,,
19/8/2022,0,2,874,23,,,,,
19/8/2022,0,7,579.77595,15,,,,,
19/8/2022,4,9,345,12,,,,,
19/8/2022,0,6,255.3,7,,,,,
19/8/2022,0,4,464.73225,17,,,,,
19/8/2022,0,9,345,12,,,,,
20/8/2022,4,8,786.6,21,,,,,
20/8/2022,4,9,345,12,,,,,
20/8/2022,4,6,255.3,7,,,,,
20/8/2022,1,7,575.44045,15,,,,,
20/8/2022,1,9,345,12,,,,,
20/8/2022,4,2,874,23,,,,,
20/8/2022,4,4,464.4045,17,,,,,
20/8/2022,4,7,1157.5187,30,,,,,
20/8/2022,3,7,1156.9207,30,,,,,
20/8/2022,3,7,1735.38105,45,,,,,
20/8/2022,3,6,765.9,21,,,,,
20/8/2022,3,4,923.8755,35,,,,,
20/8/2022,3,3,246.1,23,,,,,
20/8/2022,3,2,874,23,,,,,
20/8/2022,3,2,874,23,,,,,
20/8/2022,3,0,1705.404,69,,,,,
20/8/2022,3,5,418.3746,8,,,,,
20/8/2022,3,9,345,12,,,,,
20/8/2022,0,6,255.3,7,,,,,
20/8/2022,2,5,1420.25,28,,,,,
20/8/2022,0,8,786.6,21,,,,,
20/8/2022,2,7,1684.70055,45,,,,,
20/8/2022,0,4,465.35325,17,,,,,
20/8/2022,0,7,576.51685,15,,,,,
21/8/2022,0,8,786.6,21,,,,,
21/8/2022,0,2,874,23,,,,,
21/8/2022,0,2,874,23,,,,,
21/8/2022,3,7,1130.4891,30,,,,,
21/8/2022,3,7,1130.4891,30,,,,,
21/8/2022,3,0,1016.37,41,,,,,
21/8/2022,3,9,345,12,,,,,
21/8/2022,3,6,765.9,21,,,,,
21/8/2022,3,5,418.1653,8,,,,,
21/8/2022,0,7,579.7311,15,,,,,
21/8/2022,0,7,579.7311,15,,,,,
21/8/2022,0,9,345,12,,,,,
21/8/2022,2,2,874,23,,,,,
21/8/2022,2,2,874,23,,,,,
21/8/2022,2,9,345,12,,,,,
21/8/2022,2,4,923.8755,35,,,,,
21/8/2022,0,0,341.4948,14,,,,,
21/8/2022,2,5,836.7492,16,,,,,
21/8/2022,2,0,1023.6564,41,,,,,
21/8/2022,2,7,1156.9207,30,,,,,
21/8/2022,2,7,1156.9207,30,,,,,
21/8/2022,4,0,1023.9876,41,,,,,
21/8/2022,4,6,510.6,14,,,,,
21/8/2022,4,5,418.1653,8,,,,,
21/8/2022,4,7,575.7843,15,,,,,
21/8/2022,4,7,575.7843,15,,,,,
21/8/2022,4,8,786.6,21,,,,,
21/8/2022,1,4,927.8775,35,,,,,
21/8/2022,1,9,345,12,,,,,
21/8/2022,1,7,1151.2995,30,,,,,
21/8/2022,1,3,246.1,23,,,,,
21/8/2022,1,5,418.47925,8,,,,,
21/8/2022,1,0,340.4322,14,,,,,
21/8/2022,1,0,340.4322,14,,,,,
21/8/2022,1,6,255.3,7,,,,,
22/8/2022,1,5,413.43995,8,,,,,
22/8/2022,1,6,255.3,7,,,,,
22/8/2022,1,0,341.8122,14,,,,,
22/8/2022,1,9,345,12,,,,,
22/8/2022,2,5,1437.5,29,,,,,
22/8/2022,0,9,345,12,,,,,
22/8/2022,4,7,1130.4891,30,,,,,
22/8/2022,4,7,565.24455,15,,,,,
22/8/2022,0,5,418.1653,8,,,,,
22/8/2022,0,4,466.80225,17,,,,,
22/8/2022,0,7,565.24455,15,,,,,
22/8/2022,4,5,413.43995,8,,,,,
22/8/2022,4,9,345,12,,,,,
22/8/2022,2,7,1130.4891,30,,,,,
22/8/2022,2,7,1130.4891,30,,,,,
22/8/2022,2,5,836.3306,16,,,,,
22/8/2022,2,0,1016.37,41,,,,,
22/8/2022,4,4,466.80225,17,,,,,
22/8/2022,2,3,246.1,23,,,,,
22/8/2022,0,6,255.3,7,,,,,
22/8/2022,0,0,338.79,14,,,,,
22/8/2022,2,2,874,23,,,,,
22/8/2022,3,3,492.2,46,,,,,
22/8/2022,3,6,765.9,21,,,,,
15/5/2023,0,4,494.43675,17,,,,,
23/8/2022,4,3,246.1,23,,,,,
23/8/2022,0,6,255.3,7,,,,,
23/8/2022,1,4,945.3345,35,,,,,
23/8/2022,3,6,255.3,7,,,,,
23/8/2022,3,7,549.4125,15,,,,,
23/8/2022,3,9,345,12,,,,,
23/8/2022,3,9,345,12,,,,,
23/8/2022,0,9,345,12,,,,,
23/8/2022,3,4,954.6495,35,,,,,
23/8/2022,3,0,963.6678,41,,,,,
24/8/2022,0,6,255.3,7,,,,,
24/8/2022,0,9,345,12,,,,,
24/8/2022,4,0,346.1454,14,,,,,
24/8/2022,4,0,346.1454,14,,,,,
24/8/2022,4,6,255.3,7,,,,,
24/8/2022,1,8,786.6,21,,,,,
24/8/2022,1,9,345,12,,,,,
24/8/2022,3,2,874,23,,,,,
24/8/2022,3,5,488.69135,8,,,,,
24/8/2022,1,0,347.277,14,,,,,
24/8/2022,3,6,255.3,7,,,,,
24/8/2022,3,4,488.57175,17,,,,,
24/8/2022,3,7,2879.8185,75,,,,,
24/8/2022,3,0,2076.8724,83,,,,,
24/8/2022,0,8,786.6,21,,,,,
24/8/2022,0,4,477.6525,17,,,,,
24/8/2022,3,9,345,12,,,,,
24/8/2022,2,0,649.014,28,,,,,
24/8/2022,1,3,246.1,23,,,,,
25/8/2022,1,7,561.71635,15,,,,,
25/8/2022,1,0,701.454,28,,,,,
25/8/2022,1,0,350.727,14,,,,,
25/8/2022,1,4,489.12375,17,,,,,
25/8/2022,1,0,701.454,28,,,,,
25/8/2022,1,9,345,12,,,,,
25/8/2022,1,7,561.71635,15,,,,,
25/8/2022,4,9,345,12,,,,,
25/8/2022,2,9,345,12,,,,,
25/8/2022,2,2,874,23,,,,,
25/8/2022,2,6,3829.5,104,,,,,
25/8/2022,2,5,488.69135,8,,,,,
25/8/2022,4,2,874,23,,,,,
25/8/2022,4,4,489.12375,17,,,,,
25/8/2022,4,5,489.5044,8,,,,,
25/8/2022,4,0,1048.9932,41,,,,,
25/8/2022,4,5,489.5044,8,,,,,
25/8/2022,4,0,1398.6576,55,,,,,
25/8/2022,4,0,1398.6576,55,,,,,
25/8/2022,2,7,2303.8548,60,,,,,
25/8/2022,4,9,345,12,,,,,
25/8/2022,2,0,1038.4362,41,,,,,
25/8/2022,3,7,2246.8654,60,,,,,
25/8/2022,0,2,874,23,,,,,
25/8/2022,0,7,1166.6681,30,,,,,
25/8/2022,3,0,1748.322,69,,,,,
25/8/2022,3,0,1048.9932,41,,,,,
25/8/2022,0,4,486.5535,17,,,,,
25/8/2022,0,9,345,12,,,,,
25/8/2022,0,0,353.0868,14,,,,,
25/8/2022,3,2,874,23,,,,,
25/8/2022,3,6,1276.5,35,,,,,
25/8/2022,0,8,786.6,21,,,,,
25/8/2022,3,9,690,23,,,,,
15/5/2023,2,9,368,12,,,,,
26/8/2022,1,0,349.6368,14,,,,,
26/8/2022,1,6,255.3,7,,,,,
26/8/2022,1,4,491.40075,17,,,,,
26/8/2022,1,4,491.40075,17,,,,,
26/8/2022,1,2,874,23,,,,,
26/8/2022,1,9,345,12,,,,,
26/8/2022,4,6,255.3,7,,,,,
26/8/2022,4,7,1683.80355,45,,,,,
26/8/2022,2,2,874,23,,,,,
26/8/2022,4,9,345,12,,,,,
26/8/2022,0,0,1059.3846,41,,,,,
26/8/2022,0,9,345,12,,,,,
26/8/2022,0,7,564.8409,15,,,,,
26/8/2022,2,7,1621.64145,45,,,,,
26/8/2022,2,0,680.202,28,,,,,
26/8/2022,2,9,690,23,,,,,
26/8/2022,3,7,1106.7784,30,,,,,
26/8/2022,3,6,765.9,21,,,,,
26/8/2022,3,0,348.7122,14,,,,,
26/8/2022,3,0,1394.8488,55,,,,,
26/8/2022,3,3,246.1,23,,,,,
15/5/2023,2,3,246.1,23,,,,,
15/5/2023,1,6,282.9,7,,,,,
27/8/2022,3,5,474.7729,8,,,,,
27/8/2022,3,7,1769.73615,45,,,,,
27/8/2022,3,0,1083.7692,41,,,,,
27/8/2022,3,4,490.6935,17,,,,,
27/8/2022,3,9,345,12,,,,,
27/8/2022,3,2,874,23,,,,,
27/8/2022,3,6,1021.2,28,,,,,
27/8/2022,3,3,246.1,23,,,,,
27/8/2022,1,5,474.7729,8,,,,,
27/8/2022,1,4,981.387,35,,,,,
27/8/2022,0,9,345,12,,,,,
27/8/2022,2,0,696.4308,28,,,,,
27/8/2022,2,0,348.2154,14,,,,,
27/8/2022,0,0,358.7586,14,,,,,
27/8/2022,0,0,358.7586,14,,,,,
27/8/2022,2,7,1106.7784,30,,,,,
27/8/2022,4,6,255.3,7,,,,,
27/8/2022,4,4,490.6935,17,,,,,
27/8/2022,4,7,589.91205,15,,,,,
27/8/2022,4,7,1179.8241,30,,,,,
27/8/2022,4,3,246.1,23,,,,,
27/8/2022,4,9,345,12,,,,,
27/8/2022,4,5,474.7729,8,,,,,
27/8/2022,1,7,589.91205,15,,,,,
27/8/2022,1,0,1083.7692,41,,,,,
27/8/2022,1,0,361.2564,14,,,,,
27/8/2022,1,0,361.2564,14,,,,,
27/8/2022,4,0,1806.282,69,,,,,
27/8/2022,4,0,361.2564,14,,,,,
27/8/2022,4,0,722.5128,28,,,,,
27/8/2022,2,6,3829.5,104,,,,,
27/8/2022,0,7,569.49035,15,,,,,
27/8/2022,0,4,486.57075,17,,,,,
27/8/2022,0,6,255.3,7,,,,,
15/5/2023,2,6,848.7,21,,,,,
28/8/2022,1,5,468.69515,8,,,,,
28/8/2022,1,3,246.1,23,,,,,
28/8/2022,1,9,345,12,,,,,
28/8/2022,1,6,255.3,7,,,,,
28/8/2022,1,4,489.003,17,,,,,
28/8/2022,3,9,345,12,,,,,
28/8/2022,3,6,510.6,14,,,,,
28/8/2022,3,0,1378.344,55,,,,,
28/8/2022,4,8,786.6,21,,,,,
28/8/2022,4,8,786.6,21,,,,,
28/8/2022,0,7,605.2059,15,,,,,
28/8/2022,0,6,510.6,14,,,,,
28/8/2022,2,2,874,23,,,,,
28/8/2022,2,4,1459.19475,52,,,,,
28/8/2022,2,7,1825.395,45,,,,,
28/8/2022,2,9,345,12,,,,,
28/8/2022,4,6,255.3,7,,,,,
28/8/2022,2,5,441.48615,8,,,,,
28/8/2022,2,3,246.1,23,,,,,
28/8/2022,2,0,1437.8496,55,,,,,
28/8/2022,0,8,786.6,21,,,,,
28/8/2022,0,5,937.3903,16,,,,,
28/8/2022,3,7,1183.0832,30,,,,,
28/8/2022,3,5,468.69515,8,,,,,
29/8/2022,4,4,486.60525,17,,,,,
29/8/2022,4,5,468.69515,8,,,,,
29/8/2022,4,6,255.3,7,,,,,
29/8/2022,4,7,1170.884,30,,,,,
29/8/2022,4,9,345,12,,,,,
29/8/2022,4,0,344.8206,14,,,,,
29/8/2022,0,9,345,12,,,,,
29/8/2022,0,0,344.586,14,,,,,
29/8/2022,0,0,344.586,14,,,,,
29/8/2022,0,4,486.60525,17,,,,,
29/8/2022,0,7,591.5416,15,,,,,
29/8/2022,3,0,344.8206,14,,,,,
29/8/2022,2,5,468.69515,8,,,,,
29/8/2022,2,7,591.5416,15,,,,,
29/8/2022,2,9,345,12,,,,,
29/8/2022,2,0,344.586,14,,,,,
29/8/2022,2,0,689.172,28,,,,,
29/8/2022,2,0,689.172,28,,,,,
15/5/2023,4,4,494.43675,17,,,,,
15/5/2023,4,7,1433.8545,45,,,,,
15/5/2023,4,6,282.9,7,,,,,
15/5/2023,4,5,1079.988,24,,,,,
30/8/2022,3,7,1056.8753,30,,,,,
30/8/2022,3,6,255.3,7,,,,,
30/8/2022,3,3,246.1,23,,,,,
30/8/2022,3,4,491.901,17,,,,,
30/8/2022,3,9,345,12,,,,,
30/8/2022,3,0,679.6776,28,,,,,
30/8/2022,2,5,1403,28,,,,,
30/8/2022,2,0,344.8206,14,,,,,
30/8/2022,0,0,344.8482,14,,,,,
30/8/2022,1,4,491.901,17,,,,,
30/8/2022,1,0,339.066,14,,,,,
30/8/2022,4,6,255.3,7,,,,,
30/8/2022,4,0,339.8388,14,,,,,
30/8/2022,1,3,246.1,23,,,,,
30/8/2022,1,8,786.6,21,,,,,
31/8/2022,0,9,345,12,,,,,
31/8/2022,0,8,786.6,21,,,,,
31/8/2022,0,4,486.0705,17,,,,,
31/8/2022,3,0,2100.4704,83,,,,,
31/8/2022,3,7,3079.8495,75,,,,,
31/8/2022,3,5,459.37325,8,,,,,
31/8/2022,3,2,874,23,,,,,
31/8/2022,3,6,2042.4,55,,,,,
31/8/2022,3,6,1787.1,48,,,,,
31/8/2022,3,4,980.2485,35,,,,,
31/8/2022,3,4,490.12425,17,,,,,
31/8/2022,3,9,345,12,,,,,
31/8/2022,2,7,2530,63,,,,,
31/8/2022,2,7,1049.5797,30,,,,,
31/8/2022,2,7,2099.1594,60,,,,,
31/8/2022,4,7,1847.9097,45,,,,,
31/8/2022,2,0,327.4188,14,,,,,
31/8/2022,2,9,345,12,,,,,
31/8/2022,4,3,246.1,23,,,,,
31/8/2022,4,9,345,12,,,,,
31/8/2022,4,8,786.6,21,,,,,
31/8/2022,4,4,490.12425,17,,,,,
31/8/2022,4,0,700.1568,28,,,,,
31/8/2022,1,0,351.417,14,,,,,
1/9/2022,0,0,703.1376,28,,,,,
1/9/2022,0,5,460.3312,8,,,,,
1/9/2022,0,8,786.6,21,,,,,
1/9/2022,0,6,510.6,14,,,,,
1/9/2022,0,6,510.6,14,,,,,
1/9/2022,0,4,486.36375,17,,,,,
1/9/2022,0,7,637.00455,15,,,,,
1/9/2022,0,9,345,12,,,,,
1/9/2022,2,6,2297.7,62,,,,,
1/9/2022,2,6,2553,69,,,,,
1/9/2022,2,5,445.78485,8,,,,,
1/9/2022,2,9,345,12,,,,,
1/9/2022,4,9,345,12,,,,,
1/9/2022,4,2,874,23,,,,,
1/9/2022,4,0,1392.696,55,,,,,
1/9/2022,4,8,786.6,21,,,,,
1/9/2022,1,2,874,23,,,,,
1/9/2022,4,6,765.9,21,,,,,
1/9/2022,4,7,1947.5664,45,,,,,
1/9/2022,4,5,449.23025,8,,,,,
1/9/2022,2,0,1393.8,55,,,,,
1/9/2022,2,7,3738.6063,90,,,,,
1/9/2022,2,2,874,23,,,,,
1/9/2022,1,6,510.6,14,,,,,
1/9/2022,1,9,345,12,,,,,
1/9/2022,1,0,699.3564,28,,,,,
1/9/2022,1,0,349.6782,14,,,,,
1/9/2022,1,7,636.6009,15,,,,,
1/9/2022,1,4,989.322,35,,,,,
1/9/2022,1,4,494.661,17,,,,,
1/9/2022,3,6,1531.8,41,,,,,
1/9/2022,3,3,492.2,46,,,,,
1/9/2022,3,0,1736.868,69,,,,,
1/9/2022,3,2,874,23,,,,,
1/9/2022,3,9,690,23,,,,,
1/9/2022,3,5,898.4605,16,,,,,
2/9/2022,4,7,1322.9255,30,,,,,
2/9/2022,4,3,246.1,23,,,,,
2/9/2022,4,5,455.0504,8,,,,,
2/9/2022,0,0,693.6984,28,,,,,
2/9/2022,0,0,1040.5476,41,,,,,
2/9/2022,4,4,489.15825,17,,,,,
2/9/2022,2,7,3263.80925,75,,,,,
2/9/2022,0,2,874,23,,,,,
2/9/2022,2,9,690,23,,,,,
2/9/2022,2,0,1387.3968,55,,,,,
2/9/2022,2,6,2042.4,55,,,,,
2/9/2022,2,3,492.2,46,,,,,
2/9/2022,2,3,246.1,23,,,,,
2/9/2022,4,0,1030.5702,41,,,,,
2/9/2022,0,6,510.6,14,,,,,
2/9/2022,4,6,765.9,21,,,,,
2/9/2022,2,2,874,23,,,,,
2/9/2022,0,9,345,12,,,,,
2/9/2022,4,9,345,12,,,,,
2/9/2022,2,4,1538.125,62,,,,,
2/9/2022,3,6,1021.2,28,,,,,
2/9/2022,3,0,1374.0936,55,,,,,
2/9/2022,3,2,874,23,,,,,
2/9/2022,3,5,455.0504,8,,,,,
2/9/2022,1,5,455.0504,8,,,,,
2/9/2022,1,7,661.46275,15,,,,,
2/9/2022,1,0,687.0468,28,,,,,
2/9/2022,1,6,510.6,14,,,,,
3/9/2022,4,2,874,23,,,,,
3/9/2022,4,9,345,12,,,,,
3/9/2022,4,6,510.6,14,,,,,
3/9/2022,1,2,874,23,,,,,
3/9/2022,2,7,1973.26545,45,,,,,
3/9/2022,4,7,1309.0519,30,,,,,
3/9/2022,1,0,342.6954,14,,,,,
3/9/2022,2,5,455.0504,8,,,,,
3/9/2022,1,9,345,12,,,,,
3/9/2022,1,6,255.3,7,,,,,
3/9/2022,4,0,686.7156,28,,,,,
3/9/2022,2,5,1437.5,29,,,,,
3/9/2022,2,0,675.096,28,,,,,
3/9/2022,2,4,1452.98475,52,,,,,
